Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","221","Oman","5922","Export Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","331.53","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","221","Oman","5610","Import Quantity","4012","Superphosphates above 35%","2018","2018","tonnes","809.65","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","221","Oman","5622","Import Value","4012","Superphosphates above 35%","2018","2018","1000 US$","283.51","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","221","Oman","5510","Production","4001","Urea","2019","2019","tonnes","1915222","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","221","Oman","5610","Import Quantity","4001","Urea","2018","2018","tonnes","2352.16","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","221","Oman","5622","Import Value","4001","Urea","2018","2018","1000 US$","683.36","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","221","Oman","5910","Export Quantity","4001","Urea","2018","2018","tonnes","3434725.91","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","221","Oman","5922","Export Value","4001","Urea","2018","2018","1000 US$","704724.26","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5510","Production","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","727627","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5510","Production","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","829982","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","1928895","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","1249146","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5622","Import Value","4022","Diammonium phosphate (DAP)","2018","2018","1000 US$","842345.21","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5622","Import Value","4022","Diammonium phosphate (DAP)","2019","2019","1000 US$","456917.29","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","2240689","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5157","Agricultural Use","4022","Diammonium phosphate (DAP)","2019","2019","tonnes","2031213","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5510","Production","4011","Phosphate rock","2018","2018","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5510","Production","4011","Phosphate rock","2019","2019","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5610","Import Quantity","4011","Phosphate rock","2018","2018","tonnes","109985","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5610","Import Quantity","4011","Phosphate rock","2019","2019","tonnes","136046","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5622","Import Value","4011","Phosphate rock","2018","2018","1000 US$","37841.91","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5622","Import Value","4011","Phosphate rock","2019","2019","1000 US$","37109.66","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5910","Export Quantity","4011","Phosphate rock","2018","2018","tonnes","13451","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5910","Export Quantity","4011","Phosphate rock","2019","2019","tonnes","21790","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5922","Export Value","4011","Phosphate rock","2018","2018","1000 US$","1460.72","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5922","Export Value","4011","Phosphate rock","2019","2019","1000 US$","1897.38","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5157","Agricultural Use","4011","Phosphate rock","2018","2018","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5157","Agricultural Use","4011","Phosphate rock","2019","2019","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5510","Production","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5510","Production","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","27209","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","34264.64","X","International reliable sources"
"RFB","Fertilizers by Product","165","Pakistan","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","1000 US$","8122.06","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5622","Import Value","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","1000 US$","11103.24","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","32503","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5157","Agricultural Use","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","25989","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5510","Production","4012","Superphosphates above 35%","2018","2018","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5510","Production","4012","Superphosphates above 35%","2019","2019","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5610","Import Quantity","4012","Superphosphates above 35%","2018","2018","tonnes","2747","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5610","Import Quantity","4012","Superphosphates above 35%","2019","2019","tonnes","1811","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5622","Import Value","4012","Superphosphates above 35%","2018","2018","1000 US$","852.88","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5622","Import Value","4012","Superphosphates above 35%","2019","2019","1000 US$","529.72","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5157","Agricultural Use","4012","Superphosphates above 35%","2018","2018","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5157","Agricultural Use","4012","Superphosphates above 35%","2019","2019","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5510","Production","4001","Urea","2018","2018","tonnes","5602154","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5510","Production","4001","Urea","2019","2019","tonnes","6170372","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5610","Import Quantity","4001","Urea","2018","2018","tonnes","109056","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5610","Import Quantity","4001","Urea","2019","2019","tonnes","113206","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5622","Import Value","4001","Urea","2018","2018","1000 US$","41797.79","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5622","Import Value","4001","Urea","2019","2019","1000 US$","33302.16","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5157","Agricultural Use","4001","Urea","2018","2018","tonnes","5811330","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","165","Pakistan","5157","Agricultural Use","4001","Urea","2019","2019","tonnes","6231511","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","166","Panama","5610","Import Quantity","4022","Diammonium phosphate (DAP)","2018","2018","tonnes","9286.78","R","Estimated data using trading partners database"
